entryId,empId,deptId,month,year,baseSalary,overtimePay,absenceDeduction,bonus,taxAmount,netSalary,status,version,processedAt
PE00004484,EMP0374,DEPT014,8,2024,15261366,910479,0,763068,1693491,15241422,PROCESSED,0,2024-08-28
PE00004485,EMP0374,DEPT014,9,2024,15261366,2601369,693698,0,1716904,15452133,PROCESSED,0,2024-09-28
PE00004486,EMP0374,DEPT014,10,2024,15261366,2081095,1387397,0,1595506,14359558,PROCESSED,0,2024-10-28
PE00004487,EMP0374,DEPT014,11,2024,15261366,1690890,693698,0,1625856,14632702,PROCESSED,0,2024-11-28
PE00004488,EMP0374,DEPT014,12,2024,15261366,520274,2081095,0,1370055,12330490,PENDING,0,
PE00004489,EMP0375,DEPT015,1,2024,16031529,683162,2186118,0,1452857,13075716,PROCESSED,0,2024-01-28
PE00004490,EMP0375,DEPT015,2,2024,16031529,819794,0,801576,1765290,15887609,PROCESSED,0,2024-02-28
PE00004491,EMP0375,DEPT015,3,2024,16031529,1366323,1457412,0,1594044,14346396,PROCESSED,0,2024-03-28
PE00004492,EMP0375,DEPT015,4,2024,16031529,2459382,1457412,0,1703350,15330149,PROCESSED,0,2024-04-28
PE00004493,EMP0375,DEPT015,5,2024,16031529,2596015,0,801576,1942912,17486208,PROCESSED,0,2024-05-28
PE00004494,EMP0375,DEPT015,6,2024,16031529,0,1457412,0,1457412,13116705,PROCESSED,0,2024-06-28
PE00004495,EMP0375,DEPT015,7,2024,16031529,1912853,2186118,0,1575826,14182438,PROCESSED,0,2024-07-28
PE00004496,EMP0375,DEPT015,8,2024,16031529,136632,728706,0,1543946,13895509,PROCESSED,0,2024-08-28
PE00004497,EMP0375,DEPT015,9,2024,16031529,1776221,1457412,0,1635034,14715304,PROCESSED,0,2024-09-28
PE00004498,EMP0375,DEPT015,10,2024,16031529,1776221,1457412,0,1635034,14715304,PROCESSED,0,2024-10-28
PE00004499,EMP0375,DEPT015,11,2024,16031529,273265,2186118,0,1411868,12706808,PROCESSED,0,2024-11-28
PE00004500,EMP0375,DEPT015,12,2024,16031529,273265,0,801576,1710637,15395733,PENDING,0,
PE00004501,EMP0376,DEPT016,1,2024,5160894,87970,703758,0,227255,4317851,PROCESSED,0,2024-01-28
PE00004502,EMP0376,DEPT016,2,2024,5160894,703758,234586,0,281503,5348563,PROCESSED,0,2024-02-28
PE00004503,EMP0376,DEPT016,3,2024,5160894,43985,469172,0,236785,4498922,PROCESSED,0,2024-03-28
PE00004504,EMP0376,DEPT016,4,2024,5160894,659773,0,258045,303936,5774776,PROCESSED,0,2024-04-28
PE00004505,EMP0376,DEPT016,5,2024,5160894,835713,703758,0,264642,5028207,PROCESSED,0,2024-05-28
PE00004506,EMP0376,DEPT016,6,2024,5160894,351879,703758,0,240451,4568564,PROCESSED,0,2024-06-28
PE00004507,EMP0376,DEPT016,7,2024,5160894,791728,469172,0,274173,5209277,PROCESSED,0,2024-07-28
PE00004508,EMP0376,DEPT016,8,2024,5160894,131955,703758,0,229455,4359636,PROCESSED,0,2024-08-28
PE00004509,EMP0376,DEPT016,9,2024,5160894,131955,234586,0,252913,4805350,PROCESSED,0,2024-09-28
PE00004510,EMP0376,DEPT016,10,2024,5160894,0,0,258045,270947,5147992,PROCESSED,0,2024-10-28
PE00004511,EMP0376,DEPT016,11,2024,5160894,131955,469172,0,241184,4582493,PROCESSED,0,2024-11-28
PE00004512,EMP0376,DEPT016,12,2024,5160894,791728,234586,0,285902,5432134,PENDING,0,
PE00004513,EMP0377,DEPT017,1,2024,12082165,1029730,0,604108,1371600,12344403,PROCESSED,0,2024-01-28
PE00004514,EMP0377,DEPT017,2,2024,12082165,205946,549189,0,1173892,10565030,PROCESSED,0,2024-02-28
PE00004515,EMP0377,DEPT017,3,2024,12082165,1647568,1647568,0,1208217,10873948,PROCESSED,0,2024-03-28
PE00004516,EMP0377,DEPT017,4,2024,12082165,308919,0,604108,1299519,11695673,PROCESSED,0,2024-04-28
PE00004517,EMP0377,DEPT017,5,2024,12082165,1029730,1647568,0,1146433,10317894,PROCESSED,0,2024-05-28
PE00004518,EMP0377,DEPT017,6,2024,12082165,926757,1098379,0,1191054,10719489,PROCESSED,0,2024-06-28
PE00004519,EMP0377,DEPT017,7,2024,12082165,1235676,0,604108,1392195,12529754,PROCESSED,0,2024-07-28
PE00004520,EMP0377,DEPT017,8,2024,12082165,514865,549189,0,1204784,10843057,PROCESSED,0,2024-08-28
PE00004521,EMP0377,DEPT017,9,2024,12082165,1544595,0,604108,1423087,12807781,PROCESSED,0,2024-09-28
PE00004522,EMP0377,DEPT017,10,2024,12082165,411892,549189,0,1194487,10750381,PROCESSED,0,2024-10-28
PE00004523,EMP0377,DEPT017,11,2024,12082165,1029730,1647568,0,1146433,10317894,PROCESSED,0,2024-11-28
PE00004524,EMP0377,DEPT017,12,2024,12082165,308919,1647568,0,1074352,9669164,PENDING,0,
PE00004525,EMP0378,DEPT018,1,2024,16323588,2225944,741981,0,1780755,16026796,PROCESSED,0,2024-01-28
PE00004526,EMP0378,DEPT018,2,2024,16323588,834729,0,816179,1797450,16177046,PROCESSED,0,2024-02-28
PE00004527,EMP0378,DEPT018,3,2024,16323588,2225944,0,816179,1936571,17429140,PROCESSED,0,2024-03-28
PE00004528,EMP0378,DEPT018,4,2024,16323588,695607,0,816179,1783537,16051837,PROCESSED,0,2024-04-28
PE00004529,EMP0378,DEPT018,5,2024,16323588,2782430,0,816179,1992220,17929977,PROCESSED,0,2024-05-28
PE00004530,EMP0378,DEPT018,6,2024,16323588,1530336,2225944,0,1562798,14065182,PROCESSED,0,2024-06-28
PE00004531,EMP0378,DEPT018,7,2024,16323588,2086822,1483963,0,1692645,15233802,PROCESSED,0,2024-07-28
PE00004532,EMP0378,DEPT018,8,2024,16323588,139121,1483963,0,1497875,13480871,PROCESSED,0,2024-08-28
PE00004533,EMP0378,DEPT018,9,2024,16323588,2504187,2225944,0,1660183,14941648,PROCESSED,0,2024-09-28
PE00004534,EMP0378,DEPT018,10,2024,16323588,1530336,2225944,0,1562798,14065182,PROCESSED,0,2024-10-28
PE00004535,EMP0378,DEPT018,11,2024,16323588,417364,741981,0,1599897,14399074,PROCESSED,0,2024-11-28
PE00004536,EMP0378,DEPT018,12,2024,16323588,0,741981,0,1558161,14023446,PENDING,0,
PE00004537,EMP0379,DEPT019,1,2024,8001802,136394,1091155,0,352352,6694689,PROCESSED,0,2024-01-28
PE00004538,EMP0379,DEPT019,2,2024,8001802,1363944,727437,0,431915,8206394,PROCESSED,0,2024-02-28
PE00004539,EMP0379,DEPT019,3,2024,8001802,545577,1091155,0,372811,7083413,PROCESSED,0,2024-03-28
PE00004540,EMP0379,DEPT019,4,2024,8001802,1159352,727437,0,421686,8012031,PROCESSED,0,2024-04-28
PE00004541,EMP0379,DEPT019,5,2024,8001802,681972,1091155,0,379631,7212988,PROCESSED,0,2024-05-28
PE00004542,EMP0379,DEPT019,6,2024,8001802,340986,363718,0,398954,7580116,PROCESSED,0,2024-06-28
PE00004543,EMP0379,DEPT019,7,2024,8001802,818366,0,400090,461013,8759245,PROCESSED,0,2024-07-28
PE00004544,EMP0379,DEPT019,8,2024,8001802,954760,0,400090,467833,8888819,PROCESSED,0,2024-08-28
PE00004545,EMP0379,DEPT019,9,2024,8001802,1295746,363718,0,446692,8487138,PROCESSED,0,2024-09-28
PE00004546,EMP0379,DEPT019,10,2024,8001802,613775,727437,0,394407,7493733,PROCESSED,0,2024-10-28
PE00004547,EMP0379,DEPT019,11,2024,8001802,136394,0,400090,426914,8111372,PROCESSED,0,2024-11-28
PE00004548,EMP0379,DEPT019,12,2024,8001802,272789,727437,0,377358,7169796,PENDING,0,
PE00004549,EMP0380,DEPT020,1,2024,9992992,1618183,454227,0,1115695,10041253,PROCESSED,0,2024-01-28
PE00004550,EMP0380,DEPT020,2,2024,9992992,255503,908454,0,934004,8406037,PROCESSED,0,2024-02-28
PE00004551,EMP0380,DEPT020,3,2024,9992992,681340,0,499650,1117398,10056584,PROCESSED,0,2024-03-28
PE00004552,EMP0380,DEPT020,4,2024,9992992,1277513,1362681,0,990782,8917042,PROCESSED,0,2024-04-28
PE00004553,EMP0380,DEPT020,5,2024,9992992,1192346,0,499650,1168499,10516489,PROCESSED,0,2024-05-28
PE00004554,EMP0380,DEPT020,6,2024,9992992,1022011,1362681,0,965232,8687090,PROCESSED,0,2024-06-28
PE00004555,EMP0380,DEPT020,7,2024,9992992,255503,454227,0,979427,8814841,PROCESSED,0,2024-07-28
PE00004556,EMP0380,DEPT020,8,2024,9992992,511005,0,499650,1100365,9903282,PROCESSED,0,2024-08-28
PE00004557,EMP0380,DEPT020,9,2024,9992992,1192346,1362681,0,982266,8840391,PROCESSED,0,2024-09-28
PE00004558,EMP0380,DEPT020,10,2024,9992992,511005,908454,0,959554,8635989,PROCESSED,0,2024-10-28
PE00004559,EMP0380,DEPT020,11,2024,9992992,681340,1362681,0,931165,8380486,PROCESSED,0,2024-11-28
PE00004560,EMP0380,DEPT020,12,2024,9992992,511005,1362681,0,914132,8227184,PENDING,0,
PE00004561,EMP0381,DEPT001,1,2024,13327952,1931039,1817448,0,1344154,12097389,PROCESSED,0,2024-01-28
PE00004562,EMP0381,DEPT001,2,2024,13327952,2044629,605816,0,1476677,13290088,PROCESSED,0,2024-02-28
PE00004563,EMP0381,DEPT001,3,2024,13327952,1817448,1211632,0,1393377,12540391,PROCESSED,0,2024-03-28
PE00004564,EMP0381,DEPT001,4,2024,13327952,0,1817448,0,1151050,10359454,PROCESSED,0,2024-04-28
PE00004565,EMP0381,DEPT001,5,2024,13327952,340772,1817448,0,1185128,10666148,PROCESSED,0,2024-05-28
PE00004566,EMP0381,DEPT001,6,2024,13327952,1363086,1211632,0,1347941,12131465,PROCESSED,0,2024-06-28
PE00004567,EMP0381,DEPT001,7,2024,13327952,454362,1211632,0,1257068,11313614,PROCESSED,0,2024-07-28
PE00004568,EMP0381,DEPT001,8,2024,13327952,795134,1211632,0,1291145,11620309,PROCESSED,0,2024-08-28
PE00004569,EMP0381,DEPT001,9,2024,13327952,2271810,1817448,0,1378231,12404083,PROCESSED,0,2024-09-28
PE00004570,EMP0381,DEPT001,10,2024,13327952,113591,1211632,0,1222991,11006920,PROCESSED,0,2024-10-28
PE00004571,EMP0381,DEPT001,11,2024,13327952,795134,1211632,0,1291145,11620309,PROCESSED,0,2024-11-28
PE00004572,EMP0381,DEPT001,12,2024,13327952,795134,1211632,0,1291145,11620309,PENDING,0,
PE00004573,EMP0382,DEPT002,1,2024,6269945,908430,854993,0,316169,6007213,PROCESSED,0,2024-01-28
PE00004574,EMP0382,DEPT002,2,2024,6269945,801555,854993,0,310825,5905682,PROCESSED,0,2024-02-28
PE00004575,EMP0382,DEPT002,3,2024,6269945,480933,284998,0,323294,6142586,PROCESSED,0,2024-03-28
PE00004576,EMP0382,DEPT002,4,2024,6269945,641244,284998,0,331310,6294881,PROCESSED,0,2024-04-28
PE00004577,EMP0382,DEPT002,5,2024,6269945,267185,0,313497,342531,6508096,PROCESSED,0,2024-05-28
PE00004578,EMP0382,DEPT002,6,2024,6269945,801555,854993,0,310825,5905682,PROCESSED,0,2024-06-28
PE00004579,EMP0382,DEPT002,7,2024,6269945,320622,284998,0,315278,5990291,PROCESSED,0,2024-07-28
PE00004580,EMP0382,DEPT002,8,2024,6269945,427496,854993,0,292122,5550326,PROCESSED,0,2024-08-28
PE00004581,EMP0382,DEPT002,9,2024,6269945,534370,284998,0,325966,6193351,PROCESSED,0,2024-09-28
PE00004582,EMP0382,DEPT002,10,2024,6269945,267185,854993,0,284107,5398030,PROCESSED,0,2024-10-28
PE00004583,EMP0382,DEPT002,11,2024,6269945,106874,284998,0,304591,5787230,PROCESSED,0,2024-11-28
PE00004584,EMP0382,DEPT002,12,2024,6269945,427496,854993,0,292122,5550326,PENDING,0,
PE00004585,EMP0383,DEPT003,1,2024,17314802,442708,0,865740,1862325,16760925,PROCESSED,0,2024-01-28
PE00004586,EMP0383,DEPT003,2,2024,17314802,0,0,865740,1818054,16362488,PROCESSED,0,2024-02-28
PE00004587,EMP0383,DEPT003,3,2024,17314802,737847,0,865740,1891839,17026550,PROCESSED,0,2024-03-28
PE00004588,EMP0383,DEPT003,4,2024,17314802,1328124,2361109,0,1628182,14653635,PROCESSED,0,2024-04-28
PE00004589,EMP0383,DEPT003,5,2024,17314802,2951387,0,865740,2113193,19018736,PROCESSED,0,2024-05-28
PE00004590,EMP0383,DEPT003,6,2024,17314802,2656248,787036,0,1918401,17265613,PROCESSED,0,2024-06-28
PE00004591,EMP0383,DEPT003,7,2024,17314802,737847,2361109,0,1569154,14122386,PROCESSED,0,2024-07-28
PE00004592,EMP0383,DEPT003,8,2024,17314802,1180555,2361109,0,1613425,14520823,PROCESSED,0,2024-08-28
PE00004593,EMP0383,DEPT003,9,2024,17314802,1770832,2361109,0,1672453,15052072,PROCESSED,0,2024-09-28
PE00004594,EMP0383,DEPT003,10,2024,17314802,2361109,787036,0,1888888,16999987,PROCESSED,0,2024-10-28
PE00004595,EMP0383,DEPT003,11,2024,17314802,147569,1574073,0,1588830,14299468,PROCESSED,0,2024-11-28
PE00004596,EMP0383,DEPT003,12,2024,17314802,2361109,1574073,0,1810184,16291654,PENDING,0,
PE00004597,EMP0384,DEPT004,1,2024,11561887,1281005,0,578094,1342099,12078887,PROCESSED,0,2024-01-28
PE00004598,EMP0384,DEPT004,2,2024,11561887,1379543,525540,0,1241589,11174301,PROCESSED,0,2024-02-28
PE00004599,EMP0384,DEPT004,3,2024,11561887,98539,1576621,0,1008381,9075424,PROCESSED,0,2024-03-28
PE00004600,EMP0384,DEPT004,4,2024,11561887,197078,1576621,0,1018234,9164110,PROCESSED,0,2024-04-28
PE00004601,EMP0384,DEPT004,5,2024,11561887,1675160,1051081,0,1218597,10967369,PROCESSED,0,2024-05-28
PE00004602,EMP0384,DEPT004,6,2024,11561887,1872237,0,578094,1401222,12610996,PROCESSED,0,2024-06-28
PE00004603,EMP0384,DEPT004,7,2024,11561887,591233,0,578094,1273121,11458093,PROCESSED,0,2024-07-28
PE00004604,EMP0384,DEPT004,8,2024,11561887,1675160,525540,0,1271151,11440356,PROCESSED,0,2024-08-28
PE00004605,EMP0384,DEPT004,9,2024,11561887,1281005,1576621,0,1126627,10139644,PROCESSED,0,2024-09-28
PE00004606,EMP0384,DEPT004,10,2024,11561887,591233,1576621,0,1057650,9518849,PROCESSED,0,2024-10-28
PE00004607,EMP0384,DEPT004,11,2024,11561887,1773699,1576621,0,1175897,10583068,PROCESSED,0,2024-11-28
PE00004608,EMP0384,DEPT004,12,2024,11561887,1478082,0,578094,1361806,12256257,PENDING,0,
PE00004609,EMP0385,DEPT005,1,2024,9100992,232696,1241044,0,404632,7688012,PROCESSED,0,2024-01-28
PE00004610,EMP0385,DEPT005,2,2024,9100992,155131,413681,0,442122,8400320,PROCESSED,0,2024-02-28
PE00004611,EMP0385,DEPT005,3,2024,9100992,1318610,1241044,0,458928,8719630,PROCESSED,0,2024-03-28
PE00004612,EMP0385,DEPT005,4,2024,9100992,77565,827363,0,417560,7933634,PROCESSED,0,2024-04-28
PE00004613,EMP0385,DEPT005,5,2024,9100992,77565,1241044,0,396876,7540637,PROCESSED,0,2024-05-28
PE00004614,EMP0385,DEPT005,6,2024,9100992,1473740,1241044,0,466684,8867004,PROCESSED,0,2024-06-28
PE00004615,EMP0385,DEPT005,7,2024,9100992,1241044,413681,0,496418,9431937,PROCESSED,0,2024-07-28
PE00004616,EMP0385,DEPT005,8,2024,9100992,542957,1241044,0,420145,7982760,PROCESSED,0,2024-08-28
PE00004617,EMP0385,DEPT005,9,2024,9100992,1318610,413681,0,500296,9505625,PROCESSED,0,2024-09-28
PE00004618,EMP0385,DEPT005,10,2024,9100992,465392,827363,0,436951,8302070,PROCESSED,0,2024-10-28
PE00004619,EMP0385,DEPT005,11,2024,9100992,1085914,413681,0,488661,9284564,PROCESSED,0,2024-11-28
PE00004620,EMP0385,DEPT005,12,2024,9100992,620522,1241044,0,424024,8056446,PENDING,0,
PE00004621,EMP0386,DEPT006,1,2024,15398145,2624684,699916,0,1732291,15590622,PROCESSED,0,2024-01-28
PE00004622,EMP0386,DEPT006,2,2024,15398145,2362215,0,769907,1853027,16677240,PROCESSED,0,2024-02-28
PE00004623,EMP0386,DEPT006,3,2024,15398145,2230981,1399831,0,1622930,14606365,PROCESSED,0,2024-03-28
PE00004624,EMP0386,DEPT006,4,2024,15398145,0,2099747,0,1329840,11968558,PROCESSED,0,2024-04-28
PE00004625,EMP0386,DEPT006,5,2024,15398145,1837279,1399831,0,1583559,14252034,PROCESSED,0,2024-05-28
PE00004626,EMP0386,DEPT006,6,2024,15398145,131234,0,769907,1629929,14669357,PROCESSED,0,2024-06-28
PE00004627,EMP0386,DEPT006,7,2024,15398145,2362215,699916,0,1706044,15354400,PROCESSED,0,2024-07-28
PE00004628,EMP0386,DEPT006,8,2024,15398145,2624684,0,769907,1879274,16913462,PROCESSED,0,2024-08-28
PE00004629,EMP0386,DEPT006,9,2024,15398145,787405,2099747,0,1408580,12677223,PROCESSED,0,2024-09-28
PE00004630,EMP0386,DEPT006,10,2024,15398145,1968513,0,769907,1813657,16322908,PROCESSED,0,2024-10-28
PE00004631,EMP0386,DEPT006,11,2024,15398145,656171,2099747,0,1395457,12559112,PROCESSED,0,2024-11-28
PE00004632,EMP0386,DEPT006,12,2024,15398145,393703,1399831,0,1439202,12952815,PENDING,0,
PE00004633,EMP0387,DEPT007,1,2024,17876515,1980637,812569,0,1904458,17140125,PROCESSED,0,2024-01-28
PE00004634,EMP0387,DEPT007,2,2024,17876515,0,1625138,0,1625138,14626239,PROCESSED,0,2024-02-28
PE00004635,EMP0387,DEPT007,3,2024,17876515,2590063,1625138,0,1884144,16957296,PROCESSED,0,2024-03-28
PE00004636,EMP0387,DEPT007,4,2024,17876515,457070,2437707,0,1589588,14306290,PROCESSED,0,2024-04-28
PE00004637,EMP0387,DEPT007,5,2024,17876515,0,1625138,0,1625138,14626239,PROCESSED,0,2024-05-28
PE00004638,EMP0387,DEPT007,6,2024,17876515,2132993,1625138,0,1838437,16545933,PROCESSED,0,2024-06-28
PE00004639,EMP0387,DEPT007,7,2024,17876515,1675923,1625138,0,1792730,16134570,PROCESSED,0,2024-07-28
PE00004640,EMP0387,DEPT007,8,2024,17876515,2590063,1625138,0,1884144,16957296,PROCESSED,0,2024-08-28
PE00004641,EMP0387,DEPT007,9,2024,17876515,2894777,0,893826,2166512,19498606,PROCESSED,0,2024-09-28
PE00004642,EMP0387,DEPT007,10,2024,17876515,609427,0,893826,1937977,17441791,PROCESSED,0,2024-10-28
PE00004643,EMP0387,DEPT007,11,2024,17876515,304713,812569,0,1736866,15631793,PROCESSED,0,2024-11-28
PE00004644,EMP0387,DEPT007,12,2024,17876515,2437707,2437707,0,1787652,16088863,PENDING,0,
PE00004645,EMP0388,DEPT008,1,2024,6717950,515297,916084,0,315858,6001305,PROCESSED,0,2024-01-28
PE00004646,EMP0388,DEPT008,2,2024,6717950,1145105,305361,0,377885,7179809,PROCESSED,0,2024-02-28
PE00004647,EMP0388,DEPT008,3,2024,6717950,744318,0,335898,389908,7408258,PROCESSED,0,2024-03-28
PE00004648,EMP0388,DEPT008,4,2024,6717950,1087850,610723,0,359754,6835323,PROCESSED,0,2024-04-28
PE00004649,EMP0388,DEPT008,5,2024,6717950,400787,610723,0,325401,6182613,PROCESSED,0,2024-05-28
PE00004650,EMP0388,DEPT008,6,2024,6717950,114511,610723,0,311087,5910651,PROCESSED,0,2024-06-28
PE00004651,EMP0388,DEPT008,7,2024,6717950,343532,0,335898,369869,7027511,PROCESSED,0,2024-07-28
PE00004652,EMP0388,DEPT008,8,2024,6717950,343532,305361,0,337806,6418315,PROCESSED,0,2024-08-28
PE00004653,EMP0388,DEPT008,9,2024,6717950,286276,305361,0,334943,6363922,PROCESSED,0,2024-09-28
PE00004654,EMP0388,DEPT008,10,2024,6717950,400787,610723,0,325401,6182613,PROCESSED,0,2024-10-28
PE00004655,EMP0388,DEPT008,11,2024,6717950,858829,305361,0,363571,6907847,PROCESSED,0,2024-11-28
PE00004656,EMP0388,DEPT008,12,2024,6717950,1145105,916084,0,347349,6599622,PENDING,0,
PE00004657,EMP0389,DEPT009,1,2024,13886848,946831,1262441,0,1357124,12214114,PROCESSED,0,2024-01-28
PE00004658,EMP0389,DEPT009,2,2024,13886848,118354,1893661,0,1211154,10900387,PROCESSED,0,2024-02-28
PE00004659,EMP0389,DEPT009,3,2024,13886848,1656953,631220,0,1491258,13421323,PROCESSED,0,2024-03-28
PE00004660,EMP0389,DEPT009,4,2024,13886848,355061,1893661,0,1234825,11113423,PROCESSED,0,2024-04-28
PE00004661,EMP0389,DEPT009,5,2024,13886848,355061,1262441,0,1297947,11681521,PROCESSED,0,2024-05-28
PE00004662,EMP0389,DEPT009,6,2024,13886848,2130369,1262441,0,1475478,13279298,PROCESSED,0,2024-06-28
PE00004663,EMP0389,DEPT009,7,2024,13886848,355061,631220,0,1361069,12249620,PROCESSED,0,2024-07-28
PE00004664,EMP0389,DEPT009,8,2024,13886848,828477,1893661,0,1282166,11539498,PROCESSED,0,2024-08-28
PE00004665,EMP0389,DEPT009,9,2024,13886848,1420246,0,694342,1600144,14401292,PROCESSED,0,2024-09-28
PE00004666,EMP0389,DEPT009,10,2024,13886848,2130369,0,694342,1671156,15040403,PROCESSED,0,2024-10-28
PE00004667,EMP0389,DEPT009,11,2024,13886848,1775307,631220,0,1503094,13527841,PROCESSED,0,2024-11-28
PE00004668,EMP0389,DEPT009,12,2024,13886848,236708,631220,0,1349234,12143102,PENDING,0,
PE00004669,EMP0390,DEPT010,1,2024,11201029,1813803,1018275,0,1199656,10796901,PROCESSED,0,2024-01-28
PE00004670,EMP0390,DEPT010,2,2024,11201029,1145560,509138,0,1183745,10653706,PROCESSED,0,2024-02-28
PE00004671,EMP0390,DEPT010,3,2024,11201029,0,0,560051,1176108,10584972,PROCESSED,0,2024-03-28
PE00004672,EMP0390,DEPT010,4,2024,11201029,1718340,509138,0,1241023,11169208,PROCESSED,0,2024-04-28
PE00004673,EMP0390,DEPT010,5,2024,11201029,95463,1527413,0,976908,8792171,PROCESSED,0,2024-05-28
PE00004674,EMP0390,DEPT010,6,2024,11201029,1622876,1527413,0,1129649,10166843,PROCESSED,0,2024-06-28
PE00004675,EMP0390,DEPT010,7,2024,11201029,286390,1018275,0,1046914,9422230,PROCESSED,0,2024-07-28
PE00004676,EMP0390,DEPT010,8,2024,11201029,668243,1527413,0,1034186,9307673,PROCESSED,0,2024-08-28
PE00004677,EMP0390,DEPT010,9,2024,11201029,1527413,509138,0,1221930,10997374,PROCESSED,0,2024-09-28
PE00004678,EMP0390,DEPT010,10,2024,11201029,1813803,509138,0,1250569,11255125,PROCESSED,0,2024-10-28
PE00004679,EMP0390,DEPT010,11,2024,11201029,954633,1018275,0,1113739,10023648,PROCESSED,0,2024-11-28
PE00004680,EMP0390,DEPT010,12,2024,11201029,1431950,1018275,0,1161470,10453234,PENDING,0,
PE00004681,EMP0391,DEPT011,1,2024,9325055,556324,423866,0,472876,8984637,PROCESSED,0,2024-01-28
PE00004682,EMP0391,DEPT011,2,2024,9325055,715274,847732,0,459630,8732967,PROCESSED,0,2024-02-28
PE00004683,EMP0391,DEPT011,3,2024,9325055,317900,847732,0,439761,8355462,PROCESSED,0,2024-03-28
PE00004684,EMP0391,DEPT011,4,2024,9325055,1033174,1271598,0,454332,8632299,PROCESSED,0,2024-04-28
PE00004685,EMP0391,DEPT011,5,2024,9325055,953699,0,466253,537250,10207757,PROCESSED,0,2024-05-28
PE00004686,EMP0391,DEPT011,6,2024,9325055,1589498,847732,0,503341,9563480,PROCESSED,0,2024-06-28
PE00004687,EMP0391,DEPT011,7,2024,9325055,1510023,0,466253,565067,10736264,PROCESSED,0,2024-07-28
PE00004688,EMP0391,DEPT011,8,2024,9325055,1510023,0,466253,565067,10736264,PROCESSED,0,2024-08-28
PE00004689,EMP0391,DEPT011,9,2024,9325055,1192124,0,466253,549172,10434260,PROCESSED,0,2024-09-28
PE00004690,EMP0391,DEPT011,10,2024,9325055,556324,423866,0,472876,8984637,PROCESSED,0,2024-10-28
PE00004691,EMP0391,DEPT011,11,2024,9325055,953699,1271598,0,450358,8556798,PROCESSED,0,2024-11-28
PE00004692,EMP0391,DEPT011,12,2024,9325055,1589498,847732,0,503341,9563480,PENDING,0,
PE00004693,EMP0392,DEPT012,1,2024,13762876,1524864,0,688144,1597588,14378296,PROCESSED,0,2024-01-28
PE00004694,EMP0392,DEPT012,2,2024,13762876,1524864,1876756,0,1341098,12069886,PROCESSED,0,2024-02-28
PE00004695,EMP0392,DEPT012,3,2024,13762876,234594,1251171,0,1274630,11471669,PROCESSED,0,2024-03-28
PE00004696,EMP0392,DEPT012,4,2024,13762876,2345945,1251171,0,1485765,13371885,PROCESSED,0,2024-04-28
PE00004697,EMP0392,DEPT012,5,2024,13762876,938378,625585,0,1407567,12668102,PROCESSED,0,2024-05-28
PE00004698,EMP0392,DEPT012,6,2024,13762876,1759459,1251171,0,1427116,12844048,PROCESSED,0,2024-06-28
PE00004699,EMP0392,DEPT012,7,2024,13762876,469189,625585,0,1360648,12245832,PROCESSED,0,2024-07-28
PE00004700,EMP0392,DEPT012,8,2024,13762876,586486,1251171,0,1309819,11788372,PROCESSED,0,2024-08-28
PE00004701,EMP0392,DEPT012,9,2024,13762876,1290270,0,688144,1574129,14167161,PROCESSED,0,2024-09-28
PE00004702,EMP0392,DEPT012,10,2024,13762876,351892,1251171,0,1286360,11577237,PROCESSED,0,2024-10-28
PE00004703,EMP0392,DEPT012,11,2024,13762876,821081,1876756,0,1270720,11436481,PROCESSED,0,2024-11-28
PE00004704,EMP0392,DEPT012,12,2024,13762876,821081,1251171,0,1333279,11999507,PENDING,0,
PE00004705,EMP0393,DEPT013,1,2024,15278717,1432380,1388974,0,1532212,13789911,PROCESSED,0,2024-01-28
PE00004706,EMP0393,DEPT013,2,2024,15278717,781298,694487,0,1536553,13828975,PROCESSED,0,2024-02-28
PE00004707,EMP0393,DEPT013,3,2024,15278717,2213678,2083461,0,1540893,13868041,PROCESSED,0,2024-03-28
PE00004708,EMP0393,DEPT013,4,2024,15278717,0,0,763936,1604265,14438388,PROCESSED,0,2024-04-28
PE00004709,EMP0393,DEPT013,5,2024,15278717,520865,0,763936,1656352,14907166,PROCESSED,0,2024-05-28
PE00004710,EMP0393,DEPT013,6,2024,15278717,651082,0,763936,1669374,15024361,PROCESSED,0,2024-06-28
PE00004711,EMP0393,DEPT013,7,2024,15278717,1692812,1388974,0,1558256,14024299,PROCESSED,0,2024-07-28
PE00004712,EMP0393,DEPT013,8,2024,15278717,2604327,0,763936,1864698,16782282,PROCESSED,0,2024-08-28
PE00004713,EMP0393,DEPT013,9,2024,15278717,260433,1388974,0,1415018,12735158,PROCESSED,0,2024-09-28
PE00004714,EMP0393,DEPT013,10,2024,15278717,2604327,2083461,0,1579958,14219625,PROCESSED,0,2024-10-28
PE00004715,EMP0393,DEPT013,11,2024,15278717,911514,2083461,0,1410677,12696093,PROCESSED,0,2024-11-28
PE00004716,EMP0393,DEPT013,12,2024,15278717,2604327,1388974,0,1649407,14844663,PENDING,0,
PE00004717,EMP0394,DEPT014,1,2024,8904546,0,404752,0,424990,8074804,PROCESSED,0,2024-01-28
PE00004718,EMP0394,DEPT014,2,2024,8904546,227673,809504,0,416136,7906579,PROCESSED,0,2024-02-28
PE00004719,EMP0394,DEPT014,3,2024,8904546,758910,809504,0,442698,8411254,PROCESSED,0,2024-03-28
PE00004720,EMP0394,DEPT014,4,2024,8904546,227673,1214256,0,395898,7522065,PROCESSED,0,2024-04-28
